None,ticker,dimension,datekey,price,netinc,liabilities,equityusd,epsusd,revenueusd,netinccmnusd,debtusd,marketcap,equity,assets,fcf,gp,netmargin,pb,NPGR,BTMkt,equitymultiplier,ROE
2,REG,ARQ,2019-05-10,65.54,90446000.0,4614831000,6350695000,0.54,286257000.0,90446000.0,3908860000,10979175008.0,6350695000,11017604000,173968000.0,211464000.0,0.316,1.729,0.42807863255423123,0.57843098369163,1.734865869011187,0.014241905807159689
3,REG,ARQ,2019-02-21,66.37,78905000.0,4494495000,6397970000,0.47,284560000.0,78905000.0,3715212000,11117383043.0,6397970000,10944663000,192829000.0,200690000.0,0.277,1.738,-0.14626449527913313,0.5754924495498468,1.7106461893381808,0.012332818065730224
4,REG,ARQ,2018-11-05,63.29,69722000.0,4504787000,6512094000,0.41,278310000.0,69722000.0,3717208000,10724055445.0,6512094000,11057030000,218917000.0,202624000.0,0.251,1.647,-0.13170878632282493,0.6072417317682005,1.6979223580003606,0.010706540783962885
5,REG,ARQ,2018-08-03,64.84,47841000.0,4612942000,6528100000,0.28,281412000.0,47841000.0,3831500000,10986211177.0,6528100000,11181730000,121708000.0,208020000.0,0.17,1.683,-0.4573692021487845,0.5942084941591871,1.7128613225900338,0.007328472296686632
6,REG,ARQ,2018-05-07,58.9,52660000.0,4628475000,6564301000,0.31,276693000.0,52660000.0,3840268000,9978277920.0,6564301000,11233856000,101127000.0,203752000.0,0.19,1.52,0.09151158374477782,0.6578591068146957,1.7113560149054712,0.008022179360757527
7,REG,ARQ,2018-02-27,57.91,85139000.0,4412663000,6692052000,0.52,264750000.0,85139000.0,3594977000,9890707526.0,6692052000,11145717000,113190000.0,194561000.0,0.322,1.478,0.38148204700548516,0.6765999280039776,1.6655155996994644,0.012722405623865445
8,REG,ARQ,2017-11-06,64.24,62813000.0,4482061000,6595462000,0.35,262141000.0,59666000.0,3522130000,10927896207.0,6595462000,11118745000,87808000.0,194806000.0,0.228,1.657,-0.35543597662904175,0.603543616727911,1.685817460550906,0.009523669456362571
9,REG,ARQ,2017-08-08,66.54,49493000.0,4458309000,6692286000,0.28,261305000.0,48368000.0,3508026000,11318741253.0,6692286000,11192344000,61644000.0,196329000.0,0.185,1.691,-0.2691289677328107,0.5912570886118833,1.6724246393534288,0.007395529718843457
10,REG,ARQ,2017-05-10,62.93,-21367000.0,4371469000,6731349000,-0.26,196131000.0,-33223000.0,3407226000,10702982172.0,6731349000,11135972000,-32032000.0,144918000.0,-0.169,1.59,3.3163289184256097,0.6289227517924711,1.654344768039809,-0.003174252293262465
11,REG,ARQ,2017-02-27,71.7,61133000.0,1864404000,2591301000,0.55,159561000.0,55868000.0,1642420000,7507322831.0,2591301000,4488906000,34546000.0,117608000.0,0.35,2.897,1.3495166276806307,0.3451697840007275,1.7322981776335515,0.023591624438843654
12,REG,ARQ,2016-11-04,69.32,10571000.0,1858004000,2567145000,0.05,152768000.0,5305000.0,1627621000,7243476041.0,2567145000,4458288000,52257000.0,112337000.0,0.035,2.822,-4.783085800775707,0.3544078817227084,1.7366716722273188,0.004117804019640496
13,REG,ARQ,2016-08-05,82.81,40076000.0,2234577000,2166756000,0.36,152412000.0,34810000.0,1984216000,8652778973.0,2166756000,4436602000,40437000.0,111934000.0,0.228,3.993,0.7362261702764747,0.25041157375695283,2.0475780383208817,0.01849585278637742
14,REG,ARQ,2016-05-06,78.47,53143000.0,2065000000,2046671000,0.49,149628000.0,47877000.0,1835300000,7659546391.0,2046671000,4147373000,62807000.0,111073000.0,0.32,3.742,0.24588374762433435,0.26720524891720054,2.0263994555060387,0.025965580203168952
15,REG,ARQ,2016-02-18,70.22,22875000.0,2108454000,2054109000,0.19,146167000.0,17610000.0,1872478000,6853930045.0,2054109000,4191074000,-221000.0,109295000.0,0.12,3.337,-1.323191256830601,0.29969798152499233,2.040336710466679,0.01113621526413642
16,REG,ARQ,2015-11-05,68.3,58997000.0,2262843000,1879026000,0.57,142068000.0,53731000.0,2023652000,6431280241.0,1879026000,4170887000,116911000.0,106263000.0,0.378,3.423,0.6122684204281573,0.2921698214954213,2.2197069119852517,0.03139764963337389
17,REG,ARQ,2015-08-06,63.25,37746000.0,2188401000,1880735000,0.35,141129000.0,32480000.0,1988700000,5955428732.0,1880735000,4098268000,41537000.0,105277000.0,0.23,3.167,-0.5630000529857468,0.31580178096907496,2.179077860517298,0.020069813131568245
18,REG,ARQ,2015-05-07,63.63,30440000.0,2219518000,1869654000,0.27,140399000.0,25174000.0,1994727000,6001847446.0,1869654000,4118397000,-1175000.0,104096000.0,0.179,3.21,-0.2400131406044678,0.3115130827335594,2.2027589061933384,0.016281087302784367
19,REG,ARQ,2015-02-20,66.1,78779000.0,2260688000,1906592000,0.8,136165000.0,73514000.0,2021357000,6221796749.0,1906592000,4197170000,14669000.0,102027000.0,0.54,3.263,0.6136026098325696,0.3064375255116518,2.201399145700811,0.041319275440157094
20,REG,ARQ,2014-11-04,62.58,53208000.0,2253959000,1845221000,0.52,133559000.0,47942000.0,2023243000,5835198944.0,1845221000,4128088000,86424000.0,100578000.0,0.359,3.162,-0.4805856262216208,0.31622246605616333,2.237178094114472,0.028835570373413267
21,REG,ARQ,2014-08-08,55.4,30748000.0,2225369000,1785911000,0.28,134892000.0,25482000.0,2031063000,5116627161.0,1785911000,4043771000,23534000.0,100496000.0,0.189,2.865,-0.7304540132691557,0.34904067539112216,2.2642623288618524,0.017216983377111177
22,REG,ARQ,2014-05-08,53.98,24655000.0,2194465000,1808352000,0.21,133280000.0,19389000.0,2000690000,4984554495.0,1808352000,4035551000,10088000.0,97976000.0,0.145,2.756,-0.2471303995132833,0.36279109834468765,2.2316180699332873,0.01363396064483021
0,REGN,ARQ,2019-11-05,332.6,669600000.0,3434900000,10504400000,6.12,2048400000.0,669600000.0,712700000,36518071106.0,10504400000,13939300000,435600000.0,1821800000.0,0.327,3.476,,0.28764936596758267,1.326996306309737,0.06374471649975248
1,REGN,ARQ,2019-08-06,300.26,193100000.0,3417700000,9755900000,1.77,1933700000.0,193100000.0,711300000,32978267717.0,9755900000,13173600000,93700000.0,1781200000.0,0.1,3.38,-2.4676333505955466,0.29582815215521224,1.3503213440072162,0.01979315081130393
2,REGN,ARQ,2019-05-07,322.4,461100000.0,3410100000,9444700000,4.23,1711800000.0,461100000.0,709900000,35347540093.0,9444700000,12854800000,822700000.0,1532600000.0,0.269,3.743,0.5812188245499892,0.26719539677020887,1.3610596419155716,0.048821031901489724
3,REGN,ARQ,2019-02-07,406.46,820353000.0,2977200000,8757300000,7.59,1927797000.0,820353000.0,708500000,44416806241.0,8757300000,11734500000,643369000.0,1810625000.0,0.426,5.072,0.4379248933081247,0.19716185698908634,1.3399677982939948,0.09367647562604912
4,REGN,ARQ,2018-11-06,357.61,594655000.0,2937313000,7868300000,5.5,1663496000.0,594655000.0,707203000,38705762432.0,7868300000,10805613000,346715000.0,1553127000.0,0.357,4.919,-0.37954444173512375,0.20328497633455428,1.3733097365377527,0.07557604565153846
5,REGN,ARQ,2018-08-02,397.0,551412000.0,2765554000,7186426000,5.12,1608022000.0,551412000.0,705903000,42898370156.0,7186426000,9951980000,282548000.0,1516361000.0,0.343,5.969,-0.07842230491900792,0.16752212202623432,1.3848302341108083,0.07672965671670452
6,REGN,ARQ,2018-05-03,292.41,477980000.0,2805052000,6567644000,4.44,1511485000.0,477980000.0,704645000,31539687059.0,6567644000,9372696000,539368000.0,1396587000.0,0.316,4.802,-0.1536298589899159,0.20823427917068985,1.4271017125776002,0.07277800075643565
7,REGN,ARQ,2018-02-08,322.62,173519000.0,2620208000,6144078000,1.61,1582447000.0,173519000.0,703453000,34745140971.0,6144078000,8764286000,459286000.0,1476707000.0,0.11,5.655,-1.754626294526824,0.17683272619697094,1.4264607317810745,0.02824166620280537
8,REGN,ARQ,2017-11-08,415.17,388317000.0,2649622000,6051593000,3.64,1500673000.0,388317000.0,702317000,44605704544.0,6051593000,8701215000,355179000.0,1396441000.0,0.259,7.371,0.5531511625810871,0.13566858907094678,1.4378387641072359,0.06416773236402382
9,REGN,ARQ,2017-08-03,467.11,387744000.0,2585635000,5520738000,3.66,1470116000.0,387744000.0,701173000,50051874886.0,5520738000,8106373000,-85419000.0,1367195000.0,0.264,9.066,-0.0014777791532557564,0.1103003236656816,1.4683495213864524,0.07023408826863364
10,REGN,ARQ,2017-05-04,434.31,248931000.0,2951344000,4866021000,2.36,1318991000.0,248931000.0,707607000,46163073961.0,4866021000,7817365000,305440000.0,1234823000.0,0.189,9.487,-0.5576364534750593,0.10540937988902052,1.606521015836142,0.051156992540722694
11,REGN,ARQ,2017-02-09,360.0,253115000.0,2524221000,4449245000,2.41,1226827000.0,253115000.0,478843000,38189071800.0,4449245000,6973466000,227424000.0,1152146000.0,0.206,8.583,0.016530035754498944,0.11650571198224305,1.5673369301982696,0.05688942730732967
12,REGN,ARQ,2016-11-04,341.39,264804000.0,2336772000,4491247000,2.53,1220122000.0,264804000.0,382228000,36006505376.0,4491247000,6828019000,532473000.0,1175894000.0,0.217,8.017,0.0441420824458845,0.12473432100949246,1.5202946976641454,0.05896001711774035
13,REGN,ARQ,2016-08-04,433.4,196218000.0,2128400000,4076506000,1.88,1212629000.0,196218000.0,361523000,45634638900.0,4076506000,6204906000,276312000.0,1143596000.0,0.162,11.195,-0.3495397975720882,0.08932920470638368,1.5221137905843878,0.04813386758169864
14,REGN,ARQ,2016-05-05,377.73,165736000.0,2139378000,3765082000,1.59,1200849000.0,165736000.0,362230000,39691336934.0,3765082000,5904460000,-74754000.0,1089097000.0,0.138,10.542,-0.18391900371675435,0.09485903703018864,1.5682155129689075,0.04401922720408214
15,REGN,ARQ,2016-02-11,367.24,154994000.0,1954295000,3654837000,1.49,1098077000.0,154994000.0,362919000,38482398370.0,3654837000,5609132000,104044000.0,987246000.0,0.141,10.529,-0.06930590861581738,0.09497425199072902,1.534714680846232,0.0424079103938151
16,REGN,ARQ,2015-11-04,564.0,210398000.0,1886048000,3296867000,2.04,1137422000.0,210398000.0,394867000,58692678048.0,3296867000,5182915000,746754000.0,1028339000.0,0.185,17.803,0.26332949932984157,0.05617169142126653,1.5720728194373628,0.0638175576994765
17,REGN,ARQ,2015-08-04,580.94,194643000.0,1188512000,3338458000,1.89,998617000.0,194643000.0,388047000,60236740258.0,3338458000,4526970000,3713000.0,909777000.0,0.195,18.043,-0.08094305985830469,0.05542228855182152,1.3560062759513525,0.05830326456106382
18,REGN,ARQ,2015-05-07,468.62,76021000.0,1227143000,2971430000,0.74,869612000.0,76021000.0,472476000,48397897832.0,2971430000,4198573000,-201664000.0,785657000.0,0.087,16.288,-1.5603846305626077,0.061395848437766916,1.412980618759318,0.02558397808462592
19,REGN,ARQ,2015-02-12,401.74,110176000.0,1329502000,2542325000,1.09,802329000.0,110176000.0,457711000,41225338314.0,2542325000,3871827000,80741000.0,742855000.0,0.137,16.216,0.3100039936102236,0.061668990576522066,1.522947302174191,0.04333670950802907
20,REGN,ARQ,2014-11-04,372.39,79720000.0,1187631000,2551788000,0.79,725788000.0,79720000.0,565314000,37859132502.0,2551788000,3739419000,83788000.0,670195000.0,0.11,14.836,-0.38203712995484196,0.06740217832157659,1.4654113115979854,0.031240839756280694
21,REGN,ARQ,2014-08-05,333.2,92735000.0,1087236000,2368842000,0.92,665700000.0,92735000.0,517846000,33675072248.0,2368842000,3456078000,256917000.0,619321000.0,0.139,14.216,0.14034614762495282,0.07034408070618729,1.458973625087701,0.03914781990525328
22,REGN,ARQ,2014-05-08,281.2,65443000.0,1049148000,2211248000,0.66,625740000.0,65443000.0,531113000,28367617690.0,2211248000,3260396000,-11295000.0,582168000.0,0.105,12.829,-0.4170346713934263,0.07794972507612076,1.474459671642439,0.02959550443912216
0,RF,ARQ,2019-11-06,17.2,385000000.0,111566000000,16581000000,0.39,1387000000.0,385000000.0,14529000000,16591792365.0,16581000000,128147000000,691000000.0,1387000000.0,0.278,1.001,,0.9993495359173632,7.728544719860081,0.023219347445871782
1,RF,ARQ,2019-08-07,14.48,374000000.0,110910000000,16608000000,0.37,1344000000.0,374000000.0,13463000000,14447743454.0,16608000000,127518000000,724000000.0,1344000000.0,0.278,0.87,-0.029411764705882353,1.1495220726252522,7.678106936416185,0.02251926782273603
2,RF,ARQ,2019-05-08,14.95,378000000.0,113279000000,15512000000,0.37,1359000000.0,378000000.0,14557000000,15147712524.0,15512000000,128802000000,542000000.0,1359000000.0,0.278,0.977,0.010582010582010581,1.0240490090779597,8.303378029912325,0.024368231046931407
3,RF,ARQ,2019-02-22,16.24,390000000.0,110598000000,15090000000,0.37,1344000000.0,390000000.0,14024000000,16527751737.0,15090000000,125688000000,982000000.0,1344000000.0,0.29,1.095,0.03076923076923077,0.9130098418781688,8.329224652087476,0.02584493041749503
4,RF,ARQ,2018-11-07,17.52,548000000.0,109808000000,14770000000,0.5,1377000000.0,548000000.0,14428000000,18113406605.0,14770000000,124578000000,556000000.0,1377000000.0,0.398,1.226,0.28832116788321166,0.8154181221727176,8.434529451591063,0.03710223425863236
5,RF,ARQ,2018-08-08,19.37,359000000.0,108780000000,15777000000,0.32,1378000000.0,359000000.0,11290000000,21354847561.0,15777000000,124557000000,488000000.0,1378000000.0,0.261,1.354,-0.5264623955431755,0.7388018085792039,7.894846929073968,0.022754642834505925
6,RF,ARQ,2018-05-09,19.22,398000000.0,107047000000,15866000000,0.35,1426000000.0,398000000.0,7949000000,21586920282.0,15866000000,122913000000,98000000.0,1426000000.0,0.279,1.361,0.09798994974874371,0.7349820999352871,7.746943148871801,0.025085087608723057
7,RF,ARQ,2018-02-26,19.8,319000000.0,108102000000,16192000000,0.27,1500000000.0,319000000.0,8632000000,22226793197.0,16192000000,124294000000,245000000.0,1500000000.0,0.213,1.373,-0.2476489028213166,0.7284901540446002,7.676259881422925,0.01970108695652174
8,RF,ARQ,2017-11-08,15.36,295000000.0,106647000000,16624000000,0.25,1337000000.0,295000000.0,6702000000,17817162133.0,16624000000,123271000000,776000000.0,1337000000.0,0.221,1.072,-0.08135593220338982,0.933032986729683,7.41524302213667,0.017745428296438884
9,RF,ARQ,2017-08-04,14.94,300000000.0,107750000000,16893000000,0.25,1359000000.0,300000000.0,7365000000,17854498083.0,16893000000,124643000000,387000000.0,1359000000.0,0.221,1.057,0.016666666666666666,0.9461481314943554,7.378381578168472,0.01775883502042266
10,RF,ARQ,2017-05-05,14.28,285000000.0,107823000000,16722000000,0.24,1299000000.0,285000000.0,6010000000,17165460740.0,16722000000,124545000000,723000000.0,1299000000.0,0.219,1.027,-0.05263157894736842,0.9741655207094663,7.447972730534625,0.017043415859346968
11,RF,ARQ,2017-02-24,15.2,279000000.0,109304000000,16664000000,0.22,1327000000.0,279000000.0,7763000000,18319932134.0,16664000000,125968000000,116000000.0,1327000000.0,0.21,1.099,-0.021505376344086023,0.9096103565292826,7.559289486317811,0.01674267882861258
12,RF,ARQ,2016-11-04,10.52,304000000.0,107812000000,17365000000,0.24,1405000000.0,304000000.0,6054000000,12949855717.0,17365000000,125177000000,544000000.0,1405000000.0,0.216,0.746,0.08223684210526316,1.3409415810868064,7.208580477972934,0.017506478548805066
13,RF,ARQ,2016-08-05,9.39,259000000.0,108827000000,17385000000,0.2,1302000000.0,259000000.0,8970000000,11786310873.0,17385000000,126212000000,356000000.0,1302000000.0,0.199,0.678,-0.17374517374517376,1.4750162444658947,7.259821685360944,0.014897900488927236
14,RF,ARQ,2016-05-06,9.08,257000000.0,108328000000,17211000000,0.2,1255000000.0,257000000.0,7851000000,11501755121.0,17211000000,125539000000,733000000.0,1255000000.0,0.205,0.668,-0.007782101167315175,1.496380319258929,7.294114229271977,0.014932310731508918
15,RF,ARQ,2016-02-16,7.84,269000000.0,109206000000,16844000000,0.2,1281000000.0,269000000.0,8359000000,10096565577.0,16844000000,126050000000,-169000000.0,1281000000.0,0.21,0.599,0.04460966542750929,1.6682900607678586,7.483376870102114,0.015970078366183804
16,RF,ARQ,2015-11-05,9.73,242000000.0,107837000000,16952000000,0.18,1273000000.0,242000000.0,7364000000,12702210393.0,16952000000,124789000000,679000000.0,1273000000.0,0.19,0.749,-0.1115702479338843,1.3345708719595761,7.361314299197735,0.014275601698914583
17,RF,ARQ,2015-08-05,10.48,269000000.0,104956000000,16899000000,0.2,1347000000.0,269000000.0,5448000000,13885026922.0,16899000000,121855000000,450000000.0,1347000000.0,0.2,0.822,0.10037174721189591,1.217066419455373,7.210781703059353,0.015918101662820285
18,RF,ARQ,2015-05-06,9.92,218000000.0,105396000000,17051000000,0.16,1236000000.0,218000000.0,5293000000,13296324090.0,17051000000,122447000000,243000000.0,1236000000.0,0.176,0.78,-0.23394495412844038,1.2823845060172567,7.181221042754091,0.012785173890094422
19,RF,ARQ,2015-02-17,9.68,195000000.0,102690000000,16989000000,0.14,1260000000.0,195000000.0,5715000000,12999216127.0,16989000000,119679000000,500000000.0,1260000000.0,0.155,0.765,-0.11794871794871795,1.3069249587067813,7.044499381953028,0.011478015186297015
20,RF,ARQ,2014-11-05,10.11,305000000.0,102066000000,17160000000,0.22,1275000000.0,305000000.0,5706000000,13916162675.0,17160000000,119226000000,706000000.0,1275000000.0,0.239,0.811,0.36065573770491804,1.233098548842596,6.947902097902098,0.017773892773892772
21,RF,ARQ,2014-08-06,9.84,292000000.0,101690000000,17029000000,0.21,1244000000.0,292000000.0,5642000000,13564507552.0,17029000000,118719000000,264000000.0,1244000000.0,0.235,0.797,-0.04452054794520548,1.2554086416125871,6.97157789652945,0.01714721944917494
22,RF,ARQ,2014-05-07,10.25,311000000.0,101801000000,16132000000,0.23,1252000000.0,311000000.0,6207000000,14134824241.0,16132000000,117933000000,384000000.0,1252000000.0,0.248,0.876,0.06109324758842444,1.1412947005882759,7.310500867840317,0.019278452764691298
0,RHI,ARQ,2019-08-02,59.07,114612000.0,1130192000,1109227000,0.98,1516385000.0,114612000.0,270571000,6944328506.0,1109227000,2239419000,104793000.0,637541000.0,0.076,6.261,,0.15973135473669078,2.018900549662062,0.10332600991501288
1,RHI,ARQ,2019-05-06,60.89,109798000.0,1127578000,1077029000,0.94,1468530000.0,109798000.0,277286000,7218969098.0,1077029000,2204607000,114409000.0,607588000.0,0.075,6.703,-0.043844150166669704,0.1491942942792744,2.046933740874201,0.1019452586699151
2,RHI,ARQ,2019-02-15,66.98,113564000.0,839899000,1063198000,0.95,1481658000.0,113564000.0,657000,7975877260.0,1063198000,1903097000,107747000.0,620062000.0,0.077,7.502,0.03316191750906978,0.13330170028218313,1.7899742098837659,0.1068135944574764
3,RHI,ARQ,2018-11-01,61.95,115242000.0,915665000,1119242000,0.96,1466226000.0,115242000.0,704000,7525378232.0,1119242000,2034907000,175388000.0,610468000.0,0.079,6.724,0.014560663646934277,0.1487290027816372,1.8181117220404523,0.10296432764317279
4,RHI,ARQ,2018-08-02,77.67,109315000.0,824085000,1109498000,0.9,1457054000.0,109315000.0,750000,9510317441.0,1109498000,1933583000,138450000.0,607118000.0,0.075,8.572,-0.054219457530988426,0.11666256219974687,1.74275483146432,0.09852654083197987
5,RHI,ARQ,2018-05-03,61.41,96167000.0,779063000,1114797000,0.79,1395333000.0,96167000.0,795000,7587977424.0,1114797000,1893860000,108253000.0,572366000.0,0.069,6.807,-0.13672049663606017,0.14691622519513706,1.6988384432322656,0.08626413598170789
6,RHI,ARQ,2018-02-20,56.32,47047000.0,762189000,1105265000,0.38,1346282000.0,47047000.0,840000,6998410383.0,1105265000,1867454000,52315000.0,553146000.0,0.035,6.332,-1.0440623206580653,0.15793086422665706,1.689598422097868,0.04256626238956268
7,RHI,ARQ,2017-11-03,52.34,84700000.0,793034000,1139818000,0.69,1324709000.0,84700000.0,883000,6560808270.0,1139818000,1932852000,123049000.0,546400000.0,0.064,5.756,0.4445454545454545,0.1737313381358727,1.695754936314394,0.07431010915777782
